240002543409|SÉRGIO GUIMARÃES|44500|UNIÃO|Deferido
240002537938|SERGIO MOTTA|10123|REPUBLICANOS|Deferido
240002551470|SHEYLA CHAVES|55155|PSD|Deferido
240002552227|SILVANA|36022|AGIR|Deferido
240002543416|SILVÉRIA ZANCHI|11622|PP|Deferido
240002543394|SILVIO DREVECK|11222|PP|Deferido
240002543401|SIMONE ANDRADE|11777|PP|Deferido
240002552128|SIMONE DO CALDO DE CANA|25122|PRD|Deferido
240002537825|SIMONE MOREDO|18018|REDE|Deferido
240002541391|SIRLEI MULLER|15555|MDB|Deferido
240002552927|SOMMER|77770|SOLIDARIEDADE|Deferido
240002537101|SONIA VEDOVATTO|45450|PSDB|Deferido
240002539991|SORGATTO|22234|PL|Deferido
240002552118|SUBOFICIAL ANFRISIO|25100|PRD|Deferido
240002539570|SUBTENENTE ANTUNES DO TRÂNSITO|20500|PODE|Deferido
240002537931|SUELEN GEREMIA|10456|REPUBLICANOS|Deferido
240002535445|TATIANE SANTANA|30800|NOVO|Deferido
240002537103|TCHARLES PURIM|45045|PSDB|Deferido
240002539560|TETÊ PRO CONSUMIDOR|20151|PODE|Deferido
240002535470|THAYSE HELENA|30707|NOVO|Deferido
240002539562|THIAGO VIEIRA|20000|PODE|Deferido
240002541393|TIAGO ZILLI|15789|MDB|Deferido
240002551464|TIGRÃO|55800|PSD|Renúncia
240002535454|TITA ALMEIDA|30001|NOVO|Deferido
240002539574|TITO ZANIN|20222|PODE|Deferido
240002537088|TOLFO|45345|PSDB|Deferido
240002540088|TOM DA BARRA PCD|13613|PT|Deferido
240002541392|TULIO VETERINARIO|15022|MDB|Deferido
240002541373|TUTA|15015|MDB|Deferido
240002537927|VICTOR FORTE|10888|REPUBLICANOS|Deferido
240002533294|VICTOR PICCOLI|12555|PDT|Deferido
240002533305|VICTORIA SALGADO|12112|PDT|Deferido
240002535462|VINICIUS BORGES|30333|NOVO|Deferido
240002539584|VINICIUS GANEM|20100|PODE|Deferido
240002537804|VIVI DO JUNTOS|50999|PSOL|Deferido
240002551474|VIVIAN QUIQUIO|55852|PSD|Deferido
240002551475|VOLTOLINI TAXISTA|55678|PSD|Deferido
240002539564|WAGNER ARAÚJO|20220|PODE|Deferido
240002539960|WILIAN TONEZI|22001|PL|Deferido
240002551699|WILLIAN ESTEVES|70700|AVANTE|Deferido
240002535449|WILSON CIDRÃO|30022|NOVO|Deferido
240002543541|YOLANDA SILVA|14111|MISSÃO|Deferido
240002537939|YOLI RAVAZZI|10028|REPUBLICANOS|Deferido
